scene_id,path,has_pose,has_metadata,lidar_sweeps,radar_sweeps,camera_views,camera_frames,pose_path,num_cameras,num_frames_total
18bdf01b-6ba6-30a8-a707-1f1458529d3d,/mnt/db/av_dataset/sensor/train/18bdf01b-6ba6-30a8-a707-1f1458529d3d,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/18bdf01b-6ba6-30a8-a707-1f1458529d3d/city_SE3_egovehicle.feather,9,2872
189c8512-b034-3d58-a372-cf48eacf02dd,/mnt/db/av_dataset/sensor/train/189c8512-b034-3d58-a372-cf48eacf02dd,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 320}",/mnt/db/av_dataset/sensor/train/189c8512-b034-3d58-a372-cf48eacf02dd/city_SE3_egovehicle.feather,9,2872
349c4c1c-9561-360f-9ae7-59772335d54b,/mnt/db/av_dataset/sensor/train/349c4c1c-9561-360f-9ae7-59772335d54b,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 320, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/349c4c1c-9561-360f-9ae7-59772335d54b/city_SE3_egovehicle.feather,9,2872
247f91e7-3177-33ad-b99e-0e0a4dc76751,/mnt/db/av_dataset/sensor/train/247f91e7-3177-33ad-b99e-0e0a4dc76751,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 320}",/mnt/db/av_dataset/sensor/train/247f91e7-3177-33ad-b99e-0e0a4dc76751/city_SE3_egovehicle.feather,9,2872
41c3597a-aab1-3123-85a1-dd5d459af461,/mnt/db/av_dataset/sensor/train/41c3597a-aab1-3123-85a1-dd5d459af461,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 320, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/41c3597a-aab1-3123-85a1-dd5d459af461/city_SE3_egovehicle.feather,9,2872
2b044433-ddc1-3580-b560-d46474934089,/mnt/db/av_dataset/sensor/train/2b044433-ddc1-3580-b560-d46474934089,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/2b044433-ddc1-3580-b560-d46474934089/city_SE3_egovehicle.feather,9,2871
5f5a25ff-ea07-3133-b5c6-26fada93f90f,/mnt/db/av_dataset/sensor/train/5f5a25ff-ea07-3133-b5c6-26fada93f90f,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 320, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 313, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/5f5a25ff-ea07-3133-b5c6-26fada93f90f/city_SE3_egovehicle.feather,9,2867
108d2060-8bef-3d1c-88c5-c8295f596595,/mnt/db/av_dataset/sensor/train/108d2060-8bef-3d1c-88c5-c8295f596595,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 320, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/108d2060-8bef-3d1c-88c5-c8295f596595/city_SE3_egovehicle.feather,9,2873
0b324587-6097-3f92-a07a-a44f48c85d9e,/mnt/db/av_dataset/sensor/train/0b324587-6097-3f92-a07a-a44f48c85d9e,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 320, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 320, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/0b324587-6097-3f92-a07a-a44f48c85d9e/city_SE3_egovehicle.feather,9,2873
067b1c50-6567-3840-ab56-1ca2a0ed9c30,/mnt/db/av_dataset/sensor/train/067b1c50-6567-3840-ab56-1ca2a0ed9c30,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/067b1c50-6567-3840-ab56-1ca2a0ed9c30/city_SE3_egovehicle.feather,9,2871
37fcd8ac-c148-3c4a-92ac-a10f355451b7,/mnt/db/av_dataset/sensor/train/37fcd8ac-c148-3c4a-92ac-a10f355451b7,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 320, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/37fcd8ac-c148-3c4a-92ac-a10f355451b7/city_SE3_egovehicle.feather,9,2872
12c3c14b-9cf2-3434-9a5d-e0bfa332f6ce,/mnt/db/av_dataset/sensor/train/12c3c14b-9cf2-3434-9a5d-e0bfa332f6ce,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 320, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 320, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/12c3c14b-9cf2-3434-9a5d-e0bfa332f6ce/city_SE3_egovehicle.feather,9,2873
11420316-aec9-3ad9-8b4a-d618bcd180e9,/mnt/db/av_dataset/sensor/train/11420316-aec9-3ad9-8b4a-d618bcd180e9,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 320, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 320, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/11420316-aec9-3ad9-8b4a-d618bcd180e9/city_SE3_egovehicle.feather,9,2873
633addf9-441c-35e7-868a-738aa612d51c,/mnt/db/av_dataset/sensor/train/633addf9-441c-35e7-868a-738aa612d51c,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 320, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/633addf9-441c-35e7-868a-738aa612d51c/city_SE3_egovehicle.feather,9,2873
3e707e96-ad84-3e68-bea5-2f9ac502a2d9,/mnt/db/av_dataset/sensor/train/3e707e96-ad84-3e68-bea5-2f9ac502a2d9,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/3e707e96-ad84-3e68-bea5-2f9ac502a2d9/city_SE3_egovehicle.feather,9,2872
6180bbb1-95ce-381b-ba17-5411c5712824,/mnt/db/av_dataset/sensor/train/6180bbb1-95ce-381b-ba17-5411c5712824,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 320, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/6180bbb1-95ce-381b-ba17-5411c5712824/city_SE3_egovehicle.feather,9,2872
2501c6d0-071c-3a7a-b51f-c8cbd37abe25,/mnt/db/av_dataset/sensor/train/2501c6d0-071c-3a7a-b51f-c8cbd37abe25,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 320, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/2501c6d0-071c-3a7a-b51f-c8cbd37abe25/city_SE3_egovehicle.feather,9,2873
5f2b8881-3447-3905-99f8-def9d72aae42,/mnt/db/av_dataset/sensor/train/5f2b8881-3447-3905-99f8-def9d72aae42,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 320}",/mnt/db/av_dataset/sensor/train/5f2b8881-3447-3905-99f8-def9d72aae42/city_SE3_egovehicle.feather,9,2872
3933d1a2-f121-3c8a-8b01-7738e58c045f,/mnt/db/av_dataset/sensor/train/3933d1a2-f121-3c8a-8b01-7738e58c045f,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 320, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/3933d1a2-f121-3c8a-8b01-7738e58c045f/city_SE3_egovehicle.feather,9,2872
1d43ed4e-e705-308a-bdfa-49d99285c42a,/mnt/db/av_dataset/sensor/train/1d43ed4e-e705-308a-bdfa-49d99285c42a,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 320, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 320, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/1d43ed4e-e705-308a-bdfa-49d99285c42a/city_SE3_egovehicle.feather,9,2873
08734a1b-0289-3aa3-a6ba-8c7121521e26,/mnt/db/av_dataset/sensor/train/08734a1b-0289-3aa3-a6ba-8c7121521e26,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 320, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/08734a1b-0289-3aa3-a6ba-8c7121521e26/city_SE3_egovehicle.feather,9,2872
226199ab-c791-32a7-8bab-ab92878eb199,/mnt/db/av_dataset/sensor/train/226199ab-c791-32a7-8bab-ab92878eb199,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/226199ab-c791-32a7-8bab-ab92878eb199/city_SE3_egovehicle.feather,9,2872
1a7e18b5-d8dc-371d-be5f-03a37b113e81,/mnt/db/av_dataset/sensor/train/1a7e18b5-d8dc-371d-be5f-03a37b113e81,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 320, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/1a7e18b5-d8dc-371d-be5f-03a37b113e81/city_SE3_egovehicle.feather,9,2872
26daba71-ca0a-37e9-9dc6-0f81f02c0afd,/mnt/db/av_dataset/sensor/train/26daba71-ca0a-37e9-9dc6-0f81f02c0afd,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 320, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/26daba71-ca0a-37e9-9dc6-0f81f02c0afd/city_SE3_egovehicle.feather,9,2872
43efcbe2-fe24-35b0-9e69-b07c1b0725d3,/mnt/db/av_dataset/sensor/train/43efcbe2-fe24-35b0-9e69-b07c1b0725d3,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 320, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/43efcbe2-fe24-35b0-9e69-b07c1b0725d3/city_SE3_egovehicle.feather,9,2872
5ccb359a-2986-466c-88b2-a16f51774a8f,/mnt/db/av_dataset/sensor/train/5ccb359a-2986-466c-88b2-a16f51774a8f,True,False,159,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/5ccb359a-2986-466c-88b2-a16f51774a8f/city_SE3_egovehicle.feather,9,2872
4a789b07-7578-36ec-89cd-68b01e0737fb,/mnt/db/av_dataset/sensor/train/4a789b07-7578-36ec-89cd-68b01e0737fb,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 320, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/4a789b07-7578-36ec-89cd-68b01e0737fb/city_SE3_egovehicle.feather,9,2872
0322b098-7e42-34db-bcec-9a4d072191e9,/mnt/db/av_dataset/sensor/train/0322b098-7e42-34db-bcec-9a4d072191e9,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/0322b098-7e42-34db-bcec-9a4d072191e9/city_SE3_egovehicle.feather,9,2871
2583a8ee-867d-3db6-b039-35b913fb8f70,/mnt/db/av_dataset/sensor/train/2583a8ee-867d-3db6-b039-35b913fb8f70,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 320, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 320, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/2583a8ee-867d-3db6-b039-35b913fb8f70/city_SE3_egovehicle.feather,9,2873
21f6ebe1-09c9-3a71-bdd9-58f45fbe9000,/mnt/db/av_dataset/sensor/train/21f6ebe1-09c9-3a71-bdd9-58f45fbe9000,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 320, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 320, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/21f6ebe1-09c9-3a71-bdd9-58f45fbe9000/city_SE3_egovehicle.feather,9,2873
31f062b7-dd17-3e7e-945d-198e91597de9,/mnt/db/av_dataset/sensor/train/31f062b7-dd17-3e7e-945d-198e91597de9,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/31f062b7-dd17-3e7e-945d-198e91597de9/city_SE3_egovehicle.feather,9,2871
150ae964-5091-3681-b738-88715052c792,/mnt/db/av_dataset/sensor/train/150ae964-5091-3681-b738-88715052c792,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/150ae964-5091-3681-b738-88715052c792/city_SE3_egovehicle.feather,9,2871
639d4834-f922-3e27-9913-20aa649f815d,/mnt/db/av_dataset/sensor/train/639d4834-f922-3e27-9913-20aa649f815d,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/639d4834-f922-3e27-9913-20aa649f815d/city_SE3_egovehicle.feather,9,2871
1886b0d1-9c5e-326f-99df-30b64044638f,/mnt/db/av_dataset/sensor/train/1886b0d1-9c5e-326f-99df-30b64044638f,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 320, 'ring_rear_right': 319, 'ring_front_right': 320, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/1886b0d1-9c5e-326f-99df-30b64044638f/city_SE3_egovehicle.feather,9,2873
56c24ed8-68c5-3a08-8e3c-19646ac670e5,/mnt/db/av_dataset/sensor/train/56c24ed8-68c5-3a08-8e3c-19646ac670e5,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 320, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/56c24ed8-68c5-3a08-8e3c-19646ac670e5/city_SE3_egovehicle.feather,9,2872
069cc46d-38bb-309d-88cf-296a3d0c0820,/mnt/db/av_dataset/sensor/train/069cc46d-38bb-309d-88cf-296a3d0c0820,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 320, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/069cc46d-38bb-309d-88cf-296a3d0c0820/city_SE3_egovehicle.feather,9,2872
1844c439-b94c-332a-bb94-600818350eb4,/mnt/db/av_dataset/sensor/train/1844c439-b94c-332a-bb94-600818350eb4,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 320, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/1844c439-b94c-332a-bb94-600818350eb4/city_SE3_egovehicle.feather,9,2872
5d391e54-adec-3584-adf0-5025d7564e1b,/mnt/db/av_dataset/sensor/train/5d391e54-adec-3584-adf0-5025d7564e1b,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 320, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/5d391e54-adec-3584-adf0-5025d7564e1b/city_SE3_egovehicle.feather,9,2872
49e970c4-7364-33cb-a298-ead218e9a705,/mnt/db/av_dataset/sensor/train/49e970c4-7364-33cb-a298-ead218e9a705,True,False,157,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 320}",/mnt/db/av_dataset/sensor/train/49e970c4-7364-33cb-a298-ead218e9a705/city_SE3_egovehicle.feather,9,2872
3fa8c20e-a4b4-3af6-b9c4-6cb96f83916d,/mnt/db/av_dataset/sensor/train/3fa8c20e-a4b4-3af6-b9c4-6cb96f83916d,True,False,156,0,"['stereo_front_right', 'ring_side_left', 'ring_rear_left', 'ring_rear_right', 'ring_front_right', 'stereo_front_left', 'ring_side_right', 'ring_front_left', 'ring_front_center']","{'stereo_front_right': 319, 'ring_side_left': 319, 'ring_rear_left': 319, 'ring_rear_right': 319, 'ring_front_right': 319, 'stereo_front_left': 319, 'ring_side_right': 319, 'ring_front_left': 319, 'ring_front_center': 319}",/mnt/db/av_dataset/sensor/train/3fa8c20e-a4b4-3af6-b9c4-6cb96f83916d/city_SE3_egovehicle.feather,9,2871
