scene_id,path,camera_view,camera_path,num_frames_total,pose_path,has_poses
080b1ce2-9477-39ee-8233-b7f33e1dfe56,/mnt/db/av_dataset/sensor/train/080b1ce2-9477-39ee-8233-b7f33e1dfe56,ring_front_center,/mnt/db/av_dataset/sensor/train/080b1ce2-9477-39ee-8233-b7f33e1dfe56/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/080b1ce2-9477-39ee-8233-b7f33e1dfe56/annotations.feather,True
08734a1b-0289-3aa3-a6ba-8c7121521e26,/mnt/db/av_dataset/sensor/train/08734a1b-0289-3aa3-a6ba-8c7121521e26,ring_front_center,/mnt/db/av_dataset/sensor/train/08734a1b-0289-3aa3-a6ba-8c7121521e26/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/08734a1b-0289-3aa3-a6ba-8c7121521e26/annotations.feather,True
087695bd-c662-3e86-83b4-aedc3b8eec36,/mnt/db/av_dataset/sensor/train/087695bd-c662-3e86-83b4-aedc3b8eec36,ring_front_center,/mnt/db/av_dataset/sensor/train/087695bd-c662-3e86-83b4-aedc3b8eec36/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/087695bd-c662-3e86-83b4-aedc3b8eec36/annotations.feather,True
087fec73-1a0c-399a-9292-cc2cf99dc97f,/mnt/db/av_dataset/sensor/train/087fec73-1a0c-399a-9292-cc2cf99dc97f,ring_front_center,/mnt/db/av_dataset/sensor/train/087fec73-1a0c-399a-9292-cc2cf99dc97f/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/087fec73-1a0c-399a-9292-cc2cf99dc97f/annotations.feather,True
08bcc06e-3adf-3651-aa4d-d791004418ca,/mnt/db/av_dataset/sensor/train/08bcc06e-3adf-3651-aa4d-d791004418ca,ring_front_center,/mnt/db/av_dataset/sensor/train/08bcc06e-3adf-3651-aa4d-d791004418ca/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/08bcc06e-3adf-3651-aa4d-d791004418ca/annotations.feather,True
094c4119-eb33-3dfb-a18d-492cbdc8413a,/mnt/db/av_dataset/sensor/train/094c4119-eb33-3dfb-a18d-492cbdc8413a,ring_front_center,/mnt/db/av_dataset/sensor/train/094c4119-eb33-3dfb-a18d-492cbdc8413a/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/094c4119-eb33-3dfb-a18d-492cbdc8413a/annotations.feather,True
098fe60e-bab0-32e2-89bc-bedced881911,/mnt/db/av_dataset/sensor/train/098fe60e-bab0-32e2-89bc-bedced881911,ring_front_center,/mnt/db/av_dataset/sensor/train/098fe60e-bab0-32e2-89bc-bedced881911/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/098fe60e-bab0-32e2-89bc-bedced881911/annotations.feather,True
0a132537-3aec-35bb-af13-7faa0811000d,/mnt/db/av_dataset/sensor/train/0a132537-3aec-35bb-af13-7faa0811000d,ring_front_center,/mnt/db/av_dataset/sensor/train/0a132537-3aec-35bb-af13-7faa0811000d/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0a132537-3aec-35bb-af13-7faa0811000d/annotations.feather,True
0a524e66-ee33-3b6c-89ef-eac1985316db,/mnt/db/av_dataset/sensor/train/0a524e66-ee33-3b6c-89ef-eac1985316db,ring_front_center,/mnt/db/av_dataset/sensor/train/0a524e66-ee33-3b6c-89ef-eac1985316db/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0a524e66-ee33-3b6c-89ef-eac1985316db/annotations.feather,True
0a8a4cfa-4902-3a76-8301-08698d6290a2,/mnt/db/av_dataset/sensor/train/0a8a4cfa-4902-3a76-8301-08698d6290a2,ring_front_center,/mnt/db/av_dataset/sensor/train/0a8a4cfa-4902-3a76-8301-08698d6290a2/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0a8a4cfa-4902-3a76-8301-08698d6290a2/annotations.feather,True
0ab21841-0c08-3bae-8424-daa9b336683f,/mnt/db/av_dataset/sensor/train/0ab21841-0c08-3bae-8424-daa9b336683f,ring_front_center,/mnt/db/av_dataset/sensor/train/0ab21841-0c08-3bae-8424-daa9b336683f/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0ab21841-0c08-3bae-8424-daa9b336683f/annotations.feather,True
0b1b993a-68b3-3232-9afa-fc9942b5b79b,/mnt/db/av_dataset/sensor/train/0b1b993a-68b3-3232-9afa-fc9942b5b79b,ring_front_center,/mnt/db/av_dataset/sensor/train/0b1b993a-68b3-3232-9afa-fc9942b5b79b/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0b1b993a-68b3-3232-9afa-fc9942b5b79b/annotations.feather,True
0b324587-6097-3f92-a07a-a44f48c85d9e,/mnt/db/av_dataset/sensor/train/0b324587-6097-3f92-a07a-a44f48c85d9e,ring_front_center,/mnt/db/av_dataset/sensor/train/0b324587-6097-3f92-a07a-a44f48c85d9e/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0b324587-6097-3f92-a07a-a44f48c85d9e/annotations.feather,True
0b9321c1-9bc2-4727-beb8-8046aa4bb6c4,/mnt/db/av_dataset/sensor/train/0b9321c1-9bc2-4727-beb8-8046aa4bb6c4,ring_front_center,/mnt/db/av_dataset/sensor/train/0b9321c1-9bc2-4727-beb8-8046aa4bb6c4/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0b9321c1-9bc2-4727-beb8-8046aa4bb6c4/annotations.feather,True
0b97f5dd-c396-3c02-b07d-b7fdbcb6c3d0,/mnt/db/av_dataset/sensor/train/0b97f5dd-c396-3c02-b07d-b7fdbcb6c3d0,ring_front_center,/mnt/db/av_dataset/sensor/train/0b97f5dd-c396-3c02-b07d-b7fdbcb6c3d0/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0b97f5dd-c396-3c02-b07d-b7fdbcb6c3d0/annotations.feather,True
0c143226-9c39-387c-a935-1391bed6dc75,/mnt/db/av_dataset/sensor/train/0c143226-9c39-387c-a935-1391bed6dc75,ring_front_center,/mnt/db/av_dataset/sensor/train/0c143226-9c39-387c-a935-1391bed6dc75/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0c143226-9c39-387c-a935-1391bed6dc75/annotations.feather,True
0c61aea3-3cba-35f3-8971-df42cd5b9b1a,/mnt/db/av_dataset/sensor/train/0c61aea3-3cba-35f3-8971-df42cd5b9b1a,ring_front_center,/mnt/db/av_dataset/sensor/train/0c61aea3-3cba-35f3-8971-df42cd5b9b1a/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0c61aea3-3cba-35f3-8971-df42cd5b9b1a/annotations.feather,True
0d37aee4-6508-33a2-998d-724834e80030,/mnt/db/av_dataset/sensor/train/0d37aee4-6508-33a2-998d-724834e80030,ring_front_center,/mnt/db/av_dataset/sensor/train/0d37aee4-6508-33a2-998d-724834e80030/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/0d37aee4-6508-33a2-998d-724834e80030/annotations.feather,True
0d8aab9f-4edf-3fb3-895a-ba64e8f2cfb2,/mnt/db/av_dataset/sensor/train/0d8aab9f-4edf-3fb3-895a-ba64e8f2cfb2,ring_front_center,/mnt/db/av_dataset/sensor/train/0d8aab9f-4edf-3fb3-895a-ba64e8f2cfb2/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0d8aab9f-4edf-3fb3-895a-ba64e8f2cfb2/annotations.feather,True
0d9e4cff-73ff-33eb-9981-795475e62faf,/mnt/db/av_dataset/sensor/train/0d9e4cff-73ff-33eb-9981-795475e62faf,ring_front_center,/mnt/db/av_dataset/sensor/train/0d9e4cff-73ff-33eb-9981-795475e62faf/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0d9e4cff-73ff-33eb-9981-795475e62faf/annotations.feather,True
0f257dcc-8606-3ef9-b17e-b022a3fc72c7,/mnt/db/av_dataset/sensor/train/0f257dcc-8606-3ef9-b17e-b022a3fc72c7,ring_front_center,/mnt/db/av_dataset/sensor/train/0f257dcc-8606-3ef9-b17e-b022a3fc72c7/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0f257dcc-8606-3ef9-b17e-b022a3fc72c7/annotations.feather,True
0fc6aa34-323a-33bb-9804-2004599bcd06,/mnt/db/av_dataset/sensor/train/0fc6aa34-323a-33bb-9804-2004599bcd06,ring_front_center,/mnt/db/av_dataset/sensor/train/0fc6aa34-323a-33bb-9804-2004599bcd06/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/0fc6aa34-323a-33bb-9804-2004599bcd06/annotations.feather,True
105f47eb-491c-3cab-91af-83c5bc1f6c48,/mnt/db/av_dataset/sensor/train/105f47eb-491c-3cab-91af-83c5bc1f6c48,ring_front_center,/mnt/db/av_dataset/sensor/train/105f47eb-491c-3cab-91af-83c5bc1f6c48/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/105f47eb-491c-3cab-91af-83c5bc1f6c48/annotations.feather,True
106d962b-911d-354d-961d-9abe93119b9c,/mnt/db/av_dataset/sensor/train/106d962b-911d-354d-961d-9abe93119b9c,ring_front_center,/mnt/db/av_dataset/sensor/train/106d962b-911d-354d-961d-9abe93119b9c/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/106d962b-911d-354d-961d-9abe93119b9c/annotations.feather,True
108d2060-8bef-3d1c-88c5-c8295f596595,/mnt/db/av_dataset/sensor/train/108d2060-8bef-3d1c-88c5-c8295f596595,ring_front_center,/mnt/db/av_dataset/sensor/train/108d2060-8bef-3d1c-88c5-c8295f596595/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/108d2060-8bef-3d1c-88c5-c8295f596595/annotations.feather,True
11420316-aec9-3ad9-8b4a-d618bcd180e9,/mnt/db/av_dataset/sensor/train/11420316-aec9-3ad9-8b4a-d618bcd180e9,ring_front_center,/mnt/db/av_dataset/sensor/train/11420316-aec9-3ad9-8b4a-d618bcd180e9/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/11420316-aec9-3ad9-8b4a-d618bcd180e9/annotations.feather,True
118a1e87-aff4-35f5-aa38-01504a63ddce,/mnt/db/av_dataset/sensor/train/118a1e87-aff4-35f5-aa38-01504a63ddce,ring_front_center,/mnt/db/av_dataset/sensor/train/118a1e87-aff4-35f5-aa38-01504a63ddce/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/118a1e87-aff4-35f5-aa38-01504a63ddce/annotations.feather,True
11995cbe-e076-3a35-910d-1e56ecf2c3c8,/mnt/db/av_dataset/sensor/train/11995cbe-e076-3a35-910d-1e56ecf2c3c8,ring_front_center,/mnt/db/av_dataset/sensor/train/11995cbe-e076-3a35-910d-1e56ecf2c3c8/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/11995cbe-e076-3a35-910d-1e56ecf2c3c8/annotations.feather,True
12071817-ba53-35a4-bf6c-a8e8e7ad8969,/mnt/db/av_dataset/sensor/train/12071817-ba53-35a4-bf6c-a8e8e7ad8969,ring_front_center,/mnt/db/av_dataset/sensor/train/12071817-ba53-35a4-bf6c-a8e8e7ad8969/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/12071817-ba53-35a4-bf6c-a8e8e7ad8969/annotations.feather,True
120d7ac7-cce3-359e-a19c-1b9c0abd6be2,/mnt/db/av_dataset/sensor/train/120d7ac7-cce3-359e-a19c-1b9c0abd6be2,ring_front_center,/mnt/db/av_dataset/sensor/train/120d7ac7-cce3-359e-a19c-1b9c0abd6be2/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/120d7ac7-cce3-359e-a19c-1b9c0abd6be2/annotations.feather,True
121007f3-a0cc-3795-9606-85108b800772,/mnt/db/av_dataset/sensor/train/121007f3-a0cc-3795-9606-85108b800772,ring_front_center,/mnt/db/av_dataset/sensor/train/121007f3-a0cc-3795-9606-85108b800772/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/121007f3-a0cc-3795-9606-85108b800772/annotations.feather,True
12c3c14b-9cf2-3434-9a5d-e0bfa332f6ce,/mnt/db/av_dataset/sensor/train/12c3c14b-9cf2-3434-9a5d-e0bfa332f6ce,ring_front_center,/mnt/db/av_dataset/sensor/train/12c3c14b-9cf2-3434-9a5d-e0bfa332f6ce/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/12c3c14b-9cf2-3434-9a5d-e0bfa332f6ce/annotations.feather,True
13209193-55c7-3827-917e-e04460b8f49b,/mnt/db/av_dataset/sensor/train/13209193-55c7-3827-917e-e04460b8f49b,ring_front_center,/mnt/db/av_dataset/sensor/train/13209193-55c7-3827-917e-e04460b8f49b/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/13209193-55c7-3827-917e-e04460b8f49b/annotations.feather,True
133e2e0b-b0fe-3bb0-b1f9-c846fcfd29e8,/mnt/db/av_dataset/sensor/train/133e2e0b-b0fe-3bb0-b1f9-c846fcfd29e8,ring_front_center,/mnt/db/av_dataset/sensor/train/133e2e0b-b0fe-3bb0-b1f9-c846fcfd29e8/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/133e2e0b-b0fe-3bb0-b1f9-c846fcfd29e8/annotations.feather,True
134bb8e9-9080-3bc5-948d-88d8cc034550,/mnt/db/av_dataset/sensor/train/134bb8e9-9080-3bc5-948d-88d8cc034550,ring_front_center,/mnt/db/av_dataset/sensor/train/134bb8e9-9080-3bc5-948d-88d8cc034550/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/134bb8e9-9080-3bc5-948d-88d8cc034550/annotations.feather,True
14bf638b-8f0d-35b2-a369-6d846b5b3892,/mnt/db/av_dataset/sensor/train/14bf638b-8f0d-35b2-a369-6d846b5b3892,ring_front_center,/mnt/db/av_dataset/sensor/train/14bf638b-8f0d-35b2-a369-6d846b5b3892/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/14bf638b-8f0d-35b2-a369-6d846b5b3892/annotations.feather,True
14c8d182-9586-3f21-ad20-c4e19ec03e2c,/mnt/db/av_dataset/sensor/train/14c8d182-9586-3f21-ad20-c4e19ec03e2c,ring_front_center,/mnt/db/av_dataset/sensor/train/14c8d182-9586-3f21-ad20-c4e19ec03e2c/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/14c8d182-9586-3f21-ad20-c4e19ec03e2c/annotations.feather,True
14f5485e-7417-3a5b-9be3-ec88461d03d4,/mnt/db/av_dataset/sensor/train/14f5485e-7417-3a5b-9be3-ec88461d03d4,ring_front_center,/mnt/db/av_dataset/sensor/train/14f5485e-7417-3a5b-9be3-ec88461d03d4/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/14f5485e-7417-3a5b-9be3-ec88461d03d4/annotations.feather,True
150ae964-5091-3681-b738-88715052c792,/mnt/db/av_dataset/sensor/train/150ae964-5091-3681-b738-88715052c792,ring_front_center,/mnt/db/av_dataset/sensor/train/150ae964-5091-3681-b738-88715052c792/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/150ae964-5091-3681-b738-88715052c792/annotations.feather,True
156a412d-3699-3c1c-9ada-6ab587347996,/mnt/db/av_dataset/sensor/train/156a412d-3699-3c1c-9ada-6ab587347996,ring_front_center,/mnt/db/av_dataset/sensor/train/156a412d-3699-3c1c-9ada-6ab587347996/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/156a412d-3699-3c1c-9ada-6ab587347996/annotations.feather,True
1579b300-e7f5-3318-97c2-2c827b0c411e,/mnt/db/av_dataset/sensor/train/1579b300-e7f5-3318-97c2-2c827b0c411e,ring_front_center,/mnt/db/av_dataset/sensor/train/1579b300-e7f5-3318-97c2-2c827b0c411e/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/1579b300-e7f5-3318-97c2-2c827b0c411e/annotations.feather,True
16af3863-0d31-3cd1-8fa2-58053ffb953a,/mnt/db/av_dataset/sensor/train/16af3863-0d31-3cd1-8fa2-58053ffb953a,ring_front_center,/mnt/db/av_dataset/sensor/train/16af3863-0d31-3cd1-8fa2-58053ffb953a/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/16af3863-0d31-3cd1-8fa2-58053ffb953a/annotations.feather,True
1842383a-1577-3b7a-90db-41a9a6668ee2,/mnt/db/av_dataset/sensor/train/1842383a-1577-3b7a-90db-41a9a6668ee2,ring_front_center,/mnt/db/av_dataset/sensor/train/1842383a-1577-3b7a-90db-41a9a6668ee2/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1842383a-1577-3b7a-90db-41a9a6668ee2/annotations.feather,True
1844c439-b94c-332a-bb94-600818350eb4,/mnt/db/av_dataset/sensor/train/1844c439-b94c-332a-bb94-600818350eb4,ring_front_center,/mnt/db/av_dataset/sensor/train/1844c439-b94c-332a-bb94-600818350eb4/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1844c439-b94c-332a-bb94-600818350eb4/annotations.feather,True
1886b0d1-9c5e-326f-99df-30b64044638f,/mnt/db/av_dataset/sensor/train/1886b0d1-9c5e-326f-99df-30b64044638f,ring_front_center,/mnt/db/av_dataset/sensor/train/1886b0d1-9c5e-326f-99df-30b64044638f/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1886b0d1-9c5e-326f-99df-30b64044638f/annotations.feather,True
189c8512-b034-3d58-a372-cf48eacf02dd,/mnt/db/av_dataset/sensor/train/189c8512-b034-3d58-a372-cf48eacf02dd,ring_front_center,/mnt/db/av_dataset/sensor/train/189c8512-b034-3d58-a372-cf48eacf02dd/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/189c8512-b034-3d58-a372-cf48eacf02dd/annotations.feather,True
18bdf01b-6ba6-30a8-a707-1f1458529d3d,/mnt/db/av_dataset/sensor/train/18bdf01b-6ba6-30a8-a707-1f1458529d3d,ring_front_center,/mnt/db/av_dataset/sensor/train/18bdf01b-6ba6-30a8-a707-1f1458529d3d/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/18bdf01b-6ba6-30a8-a707-1f1458529d3d/annotations.feather,True
194b6c89-8060-3174-b402-308f72cb1c15,/mnt/db/av_dataset/sensor/train/194b6c89-8060-3174-b402-308f72cb1c15,ring_front_center,/mnt/db/av_dataset/sensor/train/194b6c89-8060-3174-b402-308f72cb1c15/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/194b6c89-8060-3174-b402-308f72cb1c15/annotations.feather,True
19711b73-c43b-3922-be61-8c44df707a7d,/mnt/db/av_dataset/sensor/train/19711b73-c43b-3922-be61-8c44df707a7d,ring_front_center,/mnt/db/av_dataset/sensor/train/19711b73-c43b-3922-be61-8c44df707a7d/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/19711b73-c43b-3922-be61-8c44df707a7d/annotations.feather,True
1992ed13-948e-34e6-8d9b-a3416e545a95,/mnt/db/av_dataset/sensor/train/1992ed13-948e-34e6-8d9b-a3416e545a95,ring_front_center,/mnt/db/av_dataset/sensor/train/1992ed13-948e-34e6-8d9b-a3416e545a95/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1992ed13-948e-34e6-8d9b-a3416e545a95/annotations.feather,True
1a10b0e6-569f-32db-95e8-10c074e353e8,/mnt/db/av_dataset/sensor/train/1a10b0e6-569f-32db-95e8-10c074e353e8,ring_front_center,/mnt/db/av_dataset/sensor/train/1a10b0e6-569f-32db-95e8-10c074e353e8/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/1a10b0e6-569f-32db-95e8-10c074e353e8/annotations.feather,True
1a4e2d86-23d4-3a0d-a9ac-8b0936ae94ce,/mnt/db/av_dataset/sensor/train/1a4e2d86-23d4-3a0d-a9ac-8b0936ae94ce,ring_front_center,/mnt/db/av_dataset/sensor/train/1a4e2d86-23d4-3a0d-a9ac-8b0936ae94ce/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1a4e2d86-23d4-3a0d-a9ac-8b0936ae94ce/annotations.feather,True
1a6487dd-8bc6-3762-bd8a-2e50e15dbe75,/mnt/db/av_dataset/sensor/train/1a6487dd-8bc6-3762-bd8a-2e50e15dbe75,ring_front_center,/mnt/db/av_dataset/sensor/train/1a6487dd-8bc6-3762-bd8a-2e50e15dbe75/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1a6487dd-8bc6-3762-bd8a-2e50e15dbe75/annotations.feather,True
1a7e18b5-d8dc-371d-be5f-03a37b113e81,/mnt/db/av_dataset/sensor/train/1a7e18b5-d8dc-371d-be5f-03a37b113e81,ring_front_center,/mnt/db/av_dataset/sensor/train/1a7e18b5-d8dc-371d-be5f-03a37b113e81/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1a7e18b5-d8dc-371d-be5f-03a37b113e81/annotations.feather,True
1ab241cf-f9c5-3f8a-88bd-4e14baad8ede,/mnt/db/av_dataset/sensor/train/1ab241cf-f9c5-3f8a-88bd-4e14baad8ede,ring_front_center,/mnt/db/av_dataset/sensor/train/1ab241cf-f9c5-3f8a-88bd-4e14baad8ede/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1ab241cf-f9c5-3f8a-88bd-4e14baad8ede/annotations.feather,True
1b8fc962-7036-4d7f-885e-40b631cbdeaf,/mnt/db/av_dataset/sensor/train/1b8fc962-7036-4d7f-885e-40b631cbdeaf,ring_front_center,/mnt/db/av_dataset/sensor/train/1b8fc962-7036-4d7f-885e-40b631cbdeaf/sensors/cameras/ring_front_center,320,/mnt/db/av_dataset/sensor/train/1b8fc962-7036-4d7f-885e-40b631cbdeaf/annotations.feather,True
1bf2bf1c-64d1-308f-afd1-220de9d30290,/mnt/db/av_dataset/sensor/train/1bf2bf1c-64d1-308f-afd1-220de9d30290,ring_front_center,/mnt/db/av_dataset/sensor/train/1bf2bf1c-64d1-308f-afd1-220de9d30290/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1bf2bf1c-64d1-308f-afd1-220de9d30290/annotations.feather,True
1c7d3b85-6cec-373c-a4eb-5137d7cc6a7c,/mnt/db/av_dataset/sensor/train/1c7d3b85-6cec-373c-a4eb-5137d7cc6a7c,ring_front_center,/mnt/db/av_dataset/sensor/train/1c7d3b85-6cec-373c-a4eb-5137d7cc6a7c/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1c7d3b85-6cec-373c-a4eb-5137d7cc6a7c/annotations.feather,True
1c8f1189-c4fe-3303-bf2a-f88f5751b81e,/mnt/db/av_dataset/sensor/train/1c8f1189-c4fe-3303-bf2a-f88f5751b81e,ring_front_center,/mnt/db/av_dataset/sensor/train/1c8f1189-c4fe-3303-bf2a-f88f5751b81e/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1c8f1189-c4fe-3303-bf2a-f88f5751b81e/annotations.feather,True
1d43ed4e-e705-308a-bdfa-49d99285c42a,/mnt/db/av_dataset/sensor/train/1d43ed4e-e705-308a-bdfa-49d99285c42a,ring_front_center,/mnt/db/av_dataset/sensor/train/1d43ed4e-e705-308a-bdfa-49d99285c42a/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1d43ed4e-e705-308a-bdfa-49d99285c42a/annotations.feather,True
1d950a38-5c2f-39ce-9cd3-61249bc85194,/mnt/db/av_dataset/sensor/train/1d950a38-5c2f-39ce-9cd3-61249bc85194,ring_front_center,/mnt/db/av_dataset/sensor/train/1d950a38-5c2f-39ce-9cd3-61249bc85194/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1d950a38-5c2f-39ce-9cd3-61249bc85194/annotations.feather,True
1e51a567-b416-3c46-9424-05688ff851f7,/mnt/db/av_dataset/sensor/train/1e51a567-b416-3c46-9424-05688ff851f7,ring_front_center,/mnt/db/av_dataset/sensor/train/1e51a567-b416-3c46-9424-05688ff851f7/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1e51a567-b416-3c46-9424-05688ff851f7/annotations.feather,True
1e6f21fd-5c8a-3526-ac50-72adae89d6a8,/mnt/db/av_dataset/sensor/train/1e6f21fd-5c8a-3526-ac50-72adae89d6a8,ring_front_center,/mnt/db/av_dataset/sensor/train/1e6f21fd-5c8a-3526-ac50-72adae89d6a8/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/1e6f21fd-5c8a-3526-ac50-72adae89d6a8/annotations.feather,True
20b00c37-4fe4-31dc-a258-dae253ae6992,/mnt/db/av_dataset/sensor/train/20b00c37-4fe4-31dc-a258-dae253ae6992,ring_front_center,/mnt/db/av_dataset/sensor/train/20b00c37-4fe4-31dc-a258-dae253ae6992/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/20b00c37-4fe4-31dc-a258-dae253ae6992/annotations.feather,True
20f785b0-e11a-3757-be79-b0731286c998,/mnt/db/av_dataset/sensor/train/20f785b0-e11a-3757-be79-b0731286c998,ring_front_center,/mnt/db/av_dataset/sensor/train/20f785b0-e11a-3757-be79-b0731286c998/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/20f785b0-e11a-3757-be79-b0731286c998/annotations.feather,True
21f6ebe1-09c9-3a71-bdd9-58f45fbe9000,/mnt/db/av_dataset/sensor/train/21f6ebe1-09c9-3a71-bdd9-58f45fbe9000,ring_front_center,/mnt/db/av_dataset/sensor/train/21f6ebe1-09c9-3a71-bdd9-58f45fbe9000/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/21f6ebe1-09c9-3a71-bdd9-58f45fbe9000/annotations.feather,True
226199ab-c791-32a7-8bab-ab92878eb199,/mnt/db/av_dataset/sensor/train/226199ab-c791-32a7-8bab-ab92878eb199,ring_front_center,/mnt/db/av_dataset/sensor/train/226199ab-c791-32a7-8bab-ab92878eb199/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/226199ab-c791-32a7-8bab-ab92878eb199/annotations.feather,True
22dcf96c-ef5e-376b-9db5-dc9f91040f5e,/mnt/db/av_dataset/sensor/train/22dcf96c-ef5e-376b-9db5-dc9f91040f5e,ring_front_center,/mnt/db/av_dataset/sensor/train/22dcf96c-ef5e-376b-9db5-dc9f91040f5e/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/22dcf96c-ef5e-376b-9db5-dc9f91040f5e/annotations.feather,True
23808d42-e4df-3a0d-b713-fe20e09a4f39,/mnt/db/av_dataset/sensor/train/23808d42-e4df-3a0d-b713-fe20e09a4f39,ring_front_center,/mnt/db/av_dataset/sensor/train/23808d42-e4df-3a0d-b713-fe20e09a4f39/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/23808d42-e4df-3a0d-b713-fe20e09a4f39/annotations.feather,True
2451c219-3002-3b2e-8fa9-2b7fea168b3b,/mnt/db/av_dataset/sensor/train/2451c219-3002-3b2e-8fa9-2b7fea168b3b,ring_front_center,/mnt/db/av_dataset/sensor/train/2451c219-3002-3b2e-8fa9-2b7fea168b3b/sensors/cameras/ring_front_center,319,/mnt/db/av_dataset/sensor/train/2451c219-3002-3b2e-8fa9-2b7fea168b3b/annotations.feather,True
